Facility_ID,ExternalID,Facility_Name,Address,City,State,Zip,Activity_Date,Violation_Description,Grade,Longitude,Latitude,x,y
FA0324525,828075,HAWAIIAN POKE DUBLIN,3858 FALLON RD,DUBLIN,CA,94568,2024-02-27,Adequate handwashing facilities supplied & accessi,G,-121.851657,37.705005,-13564464.4096,"4537836.3215"
FA0324525,828076,HAWAIIAN POKE DUBLIN,3858 FALLON RD,DUBLIN,CA,94568,2024-02-27,Food contact surfaces: clean and sanitized,G,-121.851657,37.705005,-13564464.4096,"4537836.3215"
FA0324525,828077,HAWAIIAN POKE DUBLIN,3858 FALLON RD,DUBLIN,CA,94568,2024-02-27,Food contact surfaces: clean and sanitized,G,-121.851657,37.705005,-13564464.4096,"4537836.3215"
FA0324525,828078,HAWAIIAN POKE DUBLIN,3858 FALLON RD,DUBLIN,CA,94568,2024-02-27,Nonfood-contact surfaces clean,G,-121.851657,37.705005,-13564464.4096,"4537836.3215"
FA0324525,828079,HAWAIIAN POKE DUBLIN,3858 FALLON RD,DUBLIN,CA,94568,2024-02-27,Equipment/Utensils - approved installed clean g,G,-121.851657,37.705005,-13564464.4096,"4537836.3215"
FA0324525,828080,HAWAIIAN POKE DUBLIN,3858 FALLON RD,DUBLIN,CA,94568,2024-02-27,"Equipment, utensils and linens: storage and use",G,-121.851657,37.705005,-13564464.4096,"4537836.3215"
FA0324525,828081,HAWAIIAN POKE DUBLIN,3858 FALLON RD,DUBLIN,CA,94568,2024-02-27,Adequate ventilation and lighting designated area,G,-121.851657,37.705005,-13564464.4096,"4537836.3215"
FA0324525,828082,HAWAIIAN POKE DUBLIN,3858 FALLON RD,DUBLIN,CA,94568,2024-02-27,"Toilet facilities: properly constructed, supplied,",G,-121.851657,37.705005,-13564464.4096,"4537836.3215"
FA0324525,828083,HAWAIIAN POKE DUBLIN,3858 FALLON RD,DUBLIN,CA,94568,2024-02-27,"Floors, walls and ceilings: built, maintained, and",G,-121.851657,37.705005,-13564464.4096,"4537836.3215"
FA0324525,828084,HAWAIIAN POKE DUBLIN,3858 FALLON RD,DUBLIN,CA,94568,2024-02-27,Signs posted last inspection report available,G,-121.851657,37.705005,-13564464.4096,"4537836.3215"
FA0000945,827656,HAWKING BIRD,4901 TELEGRAPH AVE,OAKLAND,CA,94609,2024-02-20,Proper hot and cold holding temperatures,G,-122.2629345,37.835928,-13610247.6114,"4556273.7996"
FA0000945,827657,HAWKING BIRD,4901 TELEGRAPH AVE,OAKLAND,CA,94609,2024-02-20,Wiping cloths: properly used and stored,G,-122.2629345,37.835928,-13610247.6114,"4556273.7996"
FA0304622,827465,HAWTHORN SUITES BY WYNDHAM,1628 WEBSTER ST,ALAMEDA,CA,94501,2024-02-15,"Warewashing facilities: installed, maintained, use",G,-122.276385,37.776096,-13611744.9142,"4547843.7947"
FA0304622,827466,HAWTHORN SUITES BY WYNDHAM,1628 WEBSTER ST,ALAMEDA,CA,94501,2024-02-15,Signs posted last inspection report available,G,-122.276385,37.776096,-13611744.9142,"4547843.7947"
FA0304622,827467,HAWTHORN SUITES BY WYNDHAM,1628 WEBSTER ST,ALAMEDA,CA,94501,2024-02-15,Garbage and refuse properly disposed facilities m,G,-122.276385,37.776096,-13611744.9142,"4547843.7947"
FA0329554,829878,HAYWARD COLLEGIATE CHARTER SCHOOL,166 W HARDER RD,HAYWARD,CA,94544,2024-03-13,Adequate handwashing facilities supplied & accessi,G,-122.082102,37.648143,-13590117.4296,"4529838.7708"
FA0310075,829098,HAYWARD GAS (MARKET),525 W A ST,HAYWARD,CA,94541,2024-03-13,"Warewashing facilities: installed, maintained, use",G,-122.110461,37.666395,-13593274.3391,"4532405.218"
FA0310075,829099,HAYWARD GAS (MARKET),525 W A ST,HAYWARD,CA,94541,2024-03-13,Equipment/Utensils - approved installed clean g,G,-122.110461,37.666395,-13593274.3391,"4532405.218"
FA0310075,829100,HAYWARD GAS (MARKET),525 W A ST,HAYWARD,CA,94541,2024-03-13,Signs posted last inspection report available,G,-122.110461,37.666395,-13593274.3391,"4532405.218"
FA0310075,829101,HAYWARD GAS (MARKET),525 W A ST,HAYWARD,CA,94541,2024-03-13,Plan Review,G,-122.110461,37.666395,-13593274.3391,"4532405.218"
FA0326703,829877,HAYWARD HEALTHCARE & WELLNESS CENTER,1805 WEST ST,HAYWARD,CA,94545,2024-03-20,"Food in good condition, safe and unadulterated",G,-122.116185,37.645038,-13593911.5318,"4529402.2338"
FA0006959,829921,HAYWARD HIGH SCHOOL,1633 EAST AVE,HAYWARD,CA,94541,2024-03-20,Adequate handwashing facilities supplied & accessi,G,-122.069232,37.670814,-13588684.7478,"4533026.6766"
FA0006514,827625,HEALTHY LIFE VITAMINS,6130 MEDAU PL,OAKLAND,CA,94611,2024-02-16,"Floors, walls and ceilings: built, maintained, and",G,-122.21067128,37.82695627,-13604429.6964,"4555009.296"
FA0006514,827626,HEALTHY LIFE VITAMINS,6130 MEDAU PL,OAKLAND,CA,94611,2024-02-16,Equipment/Utensils - approved installed clean g,G,-122.21067128,37.82695627,-13604429.6964,"4555009.296"
FA0303890,830068,HEARST ELEMENTARY SCHOOL,5301 CASE AVE,PLEASANTON,CA,94566,2024-03-26,"Equipment, utensils and linens: storage and use",G,-121.885461,37.652022,-13568227.4536,"4530384.1513"
FA0303890,830069,HEARST ELEMENTARY SCHOOL,5301 CASE AVE,PLEASANTON,CA,94566,2024-03-26,"Floors, walls and ceilings: built, maintained, and",G,-121.885461,37.652022,-13568227.4536,"4530384.1513"
FA0005734,827530,HEDCO,590 B ST,HAYWARD,CA,94541,2024-02-06,Plumbing proper backflow devices,G,-122.08978522,37.67019969,-13590972.7218,"4532940.2819"
FA0331980,828668,HEMO'S SPOT CA,2566 SEMINARY AVE,OAKLAND,CA,94605,2024-03-05,Nonfood-contact surfaces clean,G,-122.19054446,37.77134628,-13602189.189,"4547174.8773"
FA0331980,828669,HEMO'S SPOT CA,2566 SEMINARY AVE,OAKLAND,CA,94605,2024-03-05,"Toilet facilities: properly constructed, supplied,",G,-122.19054446,37.77134628,-13602189.189,"4547174.8773"
FA0331980,828670,HEMO'S SPOT CA,2566 SEMINARY AVE,OAKLAND,CA,94605,2024-03-05,"Floors, walls and ceilings: built, maintained, and",G,-122.19054446,37.77134628,-13602189.189,"4547174.8773"
FA0331980,828671,HEMO'S SPOT CA,2566 SEMINARY AVE,OAKLAND,CA,94605,2024-03-05,Signs posted last inspection report available,G,-122.19054446,37.77134628,-13602189.189,"4547174.8773"
FA0305915,829403,HENRY P MOHR ELEMENTARY SCHOOL,3300 DENNIS DR,PLEASANTON,CA,94588,2024-03-19,Plumbing proper backflow devices,G,-121.8603645,37.692378,-13565433.724,"4536059.8243"
FA0305915,829404,HENRY P MOHR ELEMENTARY SCHOOL,3300 DENNIS DR,PLEASANTON,CA,94588,2024-03-19,Adequate ventilation and lighting designated area,G,-121.8603645,37.692378,-13565433.724,"4536059.8243"
FA0304975,829474,HIDALGO'S LITTLE MARKET,126 SPRING ST,PLEASANTON,CA,94566,2024-03-19,Proper hot and cold holding temperatures,G,-121.8727845,37.662147,-13566816.3121,"4531807.8426"
FA0304975,829475,HIDALGO'S LITTLE MARKET,126 SPRING ST,PLEASANTON,CA,94566,2024-03-19,Food separated and protected,G,-121.8727845,37.662147,-13566816.3121,"4531807.8426"
FA0304975,829476,HIDALGO'S LITTLE MARKET,126 SPRING ST,PLEASANTON,CA,94566,2024-03-19,"Floors, walls and ceilings: built, maintained, and",G,-121.8727845,37.662147,-13566816.3121,"4531807.8426"
FA0304975,829477,HIDALGO'S LITTLE MARKET,126 SPRING ST,PLEASANTON,CA,94566,2024-03-19,"Toilet facilities: properly constructed, supplied,",G,-121.8727845,37.662147,-13566816.3121,"4531807.8426"
FA0001291,829590,HIGH PEAKS KITCHEN,5299 COLLEGE AVE #B,OAKLAND,CA,94618,2024-03-20,Equipment/Utensils - approved installed clean g,G,-122.251689,37.838178,-13608995.7681,"4556590.9457"
FA0002370,828708,HIGH STREET SHELL FOOD MART,630 HIGH ST,OAKLAND,CA,94601,2024-03-07,Food storage food storage containers identified,G,-122.220747,37.767438,-13605551.3204,"4546624.4947"
FA0002370,828709,HIGH STREET SHELL FOOD MART,630 HIGH ST,OAKLAND,CA,94601,2024-03-07,Adequate ventilation and lighting designated area,G,-122.220747,37.767438,-13605551.3204,"4546624.4947"
FA0002189,828622,HIGHLAND SCHOOL CAFETERIA,8521 A ST,OAKLAND,CA,94621,2024-03-05,Equipment/Utensils - approved installed clean g,G,-122.1795135,37.751706,-13600961.2282,"4544409.3335"
FA0002189,828623,HIGHLAND SCHOOL CAFETERIA,8521 A ST,OAKLAND,CA,94621,2024-03-05,Signs posted last inspection report available,G,-122.1795135,37.751706,-13600961.2282,"4544409.3335"
FA0322457,827653,HIPPIES BREW,699 LEWELLING BLVD 182,SAN LEANDRO,CA,94579,2024-02-20,"Toilet facilities: properly constructed, supplied,",G,-122.137092,37.689174,-13596238.8884,"4535609.1005"
FA0000721,827667,HOMETOWN DONUTS #3,5040 INTERNATIONAL BLVD A,OAKLAND,CA,94601,2024-02-21,"Toxic substances properly identified, stored, used",G,-122.20830746,37.76931676,-13604166.5572,"4546889.067"
FA0000721,827668,HOMETOWN DONUTS #3,5040 INTERNATIONAL BLVD A,OAKLAND,CA,94601,2024-02-21,"Toilet facilities: properly constructed, supplied,",G,-122.20830746,37.76931676,-13604166.5572,"4546889.067"
FA0002914,827485,HONEY BAKED HAM,4959 MOWRY AVE 19,FREMONT,CA,94538,2024-02-14,Washing fruits and vegetables,G,-121.998069,37.53765,-13580762.9188,"4514315.5911"
FA0002914,827486,HONEY BAKED HAM,4959 MOWRY AVE 19,FREMONT,CA,94538,2024-02-14,"Warewashing facilities: installed, maintained, use",G,-121.998069,37.53765,-13580762.9188,"4514315.5911"
FA0002914,827487,HONEY BAKED HAM,4959 MOWRY AVE 19,FREMONT,CA,94538,2024-02-14,Plumbing proper backflow devices,G,-121.998069,37.53765,-13580762.9188,"4514315.5911"
FA0002914,827488,HONEY BAKED HAM,4959 MOWRY AVE 19,FREMONT,CA,94538,2024-02-14,Premises personal/cleaning items vermin-proofing,G,-121.998069,37.53765,-13580762.9188,"4514315.5911"
FA0002914,827489,HONEY BAKED HAM,4959 MOWRY AVE 19,FREMONT,CA,94538,2024-02-14,Plan Review,G,-121.998069,37.53765,-13580762.9188,"4514315.5911"
FA0328916,828203,HONEY TEA,2705 STONERIDGE DR K,PLEASANTON,CA,94588,2024-02-28,Hot and cold water available,G,-121.8490335,37.695564,-13564172.3629,"4536508.0352"
FA0328916,828204,HONEY TEA,2705 STONERIDGE DR K,PLEASANTON,CA,94588,2024-02-28,"Toxic substances properly identified, stored, used",G,-121.8490335,37.695564,-13564172.3629,"4536508.0352"
FA0328916,828205,HONEY TEA,2705 STONERIDGE DR K,PLEASANTON,CA,94588,2024-02-28,"Floors, walls and ceilings: built, maintained, and",G,-121.8490335,37.695564,-13564172.3629,"4536508.0352"
FA0004946,828576,HONG KONG CAFE,7200 REGIONAL ST,DUBLIN,CA,94568,2024-02-29,Equipment/Utensils - approved installed clean g,G,-121.935951,37.704879,-13573847.9747,"4537818.593"
FA0005031,828003,HONG KONG RESTAURANT,661-63 W TENNYSON RD #63,HAYWARD,CA,94544,2024-02-23,"Food in good condition, safe and unadulterated",G,-122.068629,37.63251,-13588617.6221,"4527641.0873"
FA0005031,828004,HONG KONG RESTAURANT,661-63 W TENNYSON RD #63,HAYWARD,CA,94544,2024-02-23,Food storage food storage containers identified,G,-122.068629,37.63251,-13588617.6221,"4527641.0873"
FA0005031,828005,HONG KONG RESTAURANT,661-63 W TENNYSON RD #63,HAYWARD,CA,94544,2024-02-23,Wiping cloths: properly used and stored,G,-122.068629,37.63251,-13588617.6221,"4527641.0873"
FA0001857,827698,HONOLULU BBQ,845 MARINA VILLAGE PKWY B118,ALAMEDA,CA,94501,2024-02-22,Demonstration of knowledge food manager certifica,G,-122.2730595,37.783701,-13611374.7213,"4548914.9193"
FA0001857,827699,HONOLULU BBQ,845 MARINA VILLAGE PKWY B118,ALAMEDA,CA,94501,2024-02-22,Adequate handwashing facilities supplied & accessi,G,-122.2730595,37.783701,-13611374.7213,"4548914.9193"
FA0001857,827700,HONOLULU BBQ,845 MARINA VILLAGE PKWY B118,ALAMEDA,CA,94501,2024-02-22,Nonfood-contact surfaces clean,G,-122.2730595,37.783701,-13611374.7213,"4548914.9193"
FA0001857,827701,HONOLULU BBQ,845 MARINA VILLAGE PKWY B118,ALAMEDA,CA,94501,2024-02-22,Garbage and refuse properly disposed facilities m,G,-122.2730595,37.783701,-13611374.7213,"4548914.9193"
FA0001857,827702,HONOLULU BBQ,845 MARINA VILLAGE PKWY B118,ALAMEDA,CA,94501,2024-02-22,Premises personal/cleaning items vermin-proofing,G,-122.2730595,37.783701,-13611374.7213,"4548914.9193"
FA0005101,827807,HOPYARD VALERO,2991 HOPYARD RD,PLEASANTON,CA,94588,2024-01-30,Nonfood-contact surfaces clean,G,-121.896207,37.676079,-13569423.6929,"4533767.1592"
FA0000936,828562,HORACE MANN SCHOOL CAFE,5222 YGNACIO AVE,OAKLAND,CA,94601,2024-03-05,Food storage food storage containers identified,G,-122.20245464,37.77355712,-13603515.0242,"4547486.2312"
FA0000936,828563,HORACE MANN SCHOOL CAFE,5222 YGNACIO AVE,OAKLAND,CA,94601,2024-03-05,Equipment/Utensils - approved installed clean g,G,-122.20245464,37.77355712,-13603515.0242,"4547486.2312"
FA0000781,827737,HOUSE OF PRODUCE,4020 MACARTHUR BLVD,OAKLAND,CA,94619,2024-02-22,Adequate handwashing facilities supplied & accessi,G,-122.19747378,37.79038121,-13602960.5574,"4549855.8829"
FA0000781,827738,HOUSE OF PRODUCE,4020 MACARTHUR BLVD,OAKLAND,CA,94619,2024-02-22,Proper hot and cold holding temperatures,G,-122.19747378,37.79038121,-13602960.5574,"4549855.8829"
FA0000781,827739,HOUSE OF PRODUCE,4020 MACARTHUR BLVD,OAKLAND,CA,94619,2024-02-22,"Toxic substances properly identified, stored, used",G,-122.19747378,37.79038121,-13602960.5574,"4549855.8829"
FA0000781,827740,HOUSE OF PRODUCE,4020 MACARTHUR BLVD,OAKLAND,CA,94619,2024-02-22,Food storage food storage containers identified,G,-122.19747378,37.79038121,-13602960.5574,"4549855.8829"
FA0000781,827741,HOUSE OF PRODUCE,4020 MACARTHUR BLVD,OAKLAND,CA,94619,2024-02-22,Equipment/Utensils - approved installed clean g,G,-122.19747378,37.79038121,-13602960.5574,"4549855.8829"
FA0000781,827743,HOUSE OF PRODUCE,4020 MACARTHUR BLVD,OAKLAND,CA,94619,2024-02-22,Adequate ventilation and lighting designated area,G,-122.19747378,37.79038121,-13602960.5574,"4549855.8829"
FA0000781,827744,HOUSE OF PRODUCE,4020 MACARTHUR BLVD,OAKLAND,CA,94619,2024-02-22,Plumbing proper backflow devices,G,-122.19747378,37.79038121,-13602960.5574,"4549855.8829"
FA0000781,827745,HOUSE OF PRODUCE,4020 MACARTHUR BLVD,OAKLAND,CA,94619,2024-02-22,Garbage and refuse properly disposed facilities m,G,-122.19747378,37.79038121,-13602960.5574,"4549855.8829"
FA0000781,827746,HOUSE OF PRODUCE,4020 MACARTHUR BLVD,OAKLAND,CA,94619,2024-02-22,"Floors, walls and ceilings: built, maintained, and",G,-122.19747378,37.79038121,-13602960.5574,"4549855.8829"
FA0302980,830025,HUANG CHENG NOODLE,911 WASHINGTON ST,OAKLAND,CA,94607,2024-03-18,Adequate handwashing facilities supplied & accessi,G,-122.27456653,37.80150418,-13611542.4831,"4551422.8354"
FA0302980,830026,HUANG CHENG NOODLE,911 WASHINGTON ST,OAKLAND,CA,94607,2024-03-18,Proper reheating procedures for hot holding,G,-122.27456653,37.80150418,-13611542.4831,"4551422.8354"
FA0302980,830027,HUANG CHENG NOODLE,911 WASHINGTON ST,OAKLAND,CA,94607,2024-03-18,Food contact surfaces: clean and sanitized,G,-122.27456653,37.80150418,-13611542.4831,"4551422.8354"
FA0302980,830028,HUANG CHENG NOODLE,911 WASHINGTON ST,OAKLAND,CA,94607,2024-03-18,"No rodents, insects, birds, or animals",G,-122.27456653,37.80150418,-13611542.4831,"4551422.8354"
FA0302980,830029,HUANG CHENG NOODLE,911 WASHINGTON ST,OAKLAND,CA,94607,2024-03-18,Equipment/Utensils - approved installed clean g,G,-122.27456653,37.80150418,-13611542.4831,"4551422.8354"
FA0302980,830030,HUANG CHENG NOODLE,911 WASHINGTON ST,OAKLAND,CA,94607,2024-03-18,Adequate ventilation and lighting designated area,G,-122.27456653,37.80150418,-13611542.4831,"4551422.8354"
FA0302980,830031,HUANG CHENG NOODLE,911 WASHINGTON ST,OAKLAND,CA,94607,2024-03-18,"Floors, walls and ceilings: built, maintained, and",G,-122.27456653,37.80150418,-13611542.4831,"4551422.8354"
FA0004914,828626,HUNAN CHEF,4285 VALLEY AVE,PLEASANTON,CA,94566,2024-02-07,Proper hot and cold holding temperatures,G,-121.8748995,37.677492,-13567051.7528,"4533965.896"
FA0004914,828627,HUNAN CHEF,4285 VALLEY AVE,PLEASANTON,CA,94566,2024-02-07,Food separated and protected,G,-121.8748995,37.677492,-13567051.7528,"4533965.896"
FA0004914,828628,HUNAN CHEF,4285 VALLEY AVE,PLEASANTON,CA,94566,2024-02-07,Equipment/Utensils - approved installed clean g,G,-121.8748995,37.677492,-13567051.7528,"4533965.896"
FA0004914,828629,HUNAN CHEF,4285 VALLEY AVE,PLEASANTON,CA,94566,2024-02-07,"Equipment, utensils and linens: storage and use",G,-121.8748995,37.677492,-13567051.7528,"4533965.896"
FA0004914,828630,HUNAN CHEF,4285 VALLEY AVE,PLEASANTON,CA,94566,2024-02-07,Plumbing proper backflow devices,G,-121.8748995,37.677492,-13567051.7528,"4533965.896"
FA0003542,828863,I PIZZA,39974 CEDAR BLVD,NEWARK,CA,94560,2024-01-12,Proper hot and cold holding temperatures,G,-121.991274,37.519218,-13580006.5029,"4511728.3167"
FA0003542,828864,I PIZZA,39974 CEDAR BLVD,NEWARK,CA,94560,2024-01-12,Food contact surfaces: clean and sanitized,G,-121.991274,37.519218,-13580006.5029,"4511728.3167"
FA0003542,828865,I PIZZA,39974 CEDAR BLVD,NEWARK,CA,94560,2024-01-12,Food separated and protected,G,-121.991274,37.519218,-13580006.5029,"4511728.3167"
FA0003542,828866,I PIZZA,39974 CEDAR BLVD,NEWARK,CA,94560,2024-01-12,"Toxic substances properly identified, stored, used",G,-121.991274,37.519218,-13580006.5029,"4511728.3167"
FA0003542,828867,I PIZZA,39974 CEDAR BLVD,NEWARK,CA,94560,2024-01-12,Nonfood-contact surfaces clean,G,-121.991274,37.519218,-13580006.5029,"4511728.3167"
FA0003542,828868,I PIZZA,39974 CEDAR BLVD,NEWARK,CA,94560,2024-01-12,"Warewashing facilities: installed, maintained, use",G,-121.991274,37.519218,-13580006.5029,"4511728.3167"
FA0003542,828869,I PIZZA,39974 CEDAR BLVD,NEWARK,CA,94560,2024-01-12,"Equipment, utensils and linens: storage and use",G,-121.991274,37.519218,-13580006.5029,"4511728.3167"
FA0003542,828870,I PIZZA,39974 CEDAR BLVD,NEWARK,CA,94560,2024-01-12,Plumbing proper backflow devices,G,-121.991274,37.519218,-13580006.5029,"4511728.3167"
FA0003542,828871,I PIZZA,39974 CEDAR BLVD,NEWARK,CA,94560,2024-01-12,"Toilet facilities: properly constructed, supplied,",G,-121.991274,37.519218,-13580006.5029,"4511728.3167"
FA0003542,828872,I PIZZA,39974 CEDAR BLVD,NEWARK,CA,94560,2024-01-12,Premises personal/cleaning items vermin-proofing,G,-121.991274,37.519218,-13580006.5029,"4511728.3167"
FA0326188,828519,I TEA PLEASANTON,915 MAIN ST C,PLEASANTON,CA,94566,2024-02-07,Nonfood-contact surfaces clean,G,-121.874229,37.665783,-13566977.1131,"4532319.1533"
FA0326188,828520,I TEA PLEASANTON,915 MAIN ST C,PLEASANTON,CA,94566,2024-02-07,"Toilet facilities: properly constructed, supplied,",G,-121.874229,37.665783,-13566977.1131,"4532319.1533"
FA0326188,829285,I TEA PLEASANTON,915 MAIN ST C,PLEASANTON,CA,94566,2024-02-23,Food contact surfaces: clean and sanitized,G,-121.874229,37.665783,-13566977.1131,"4532319.1533"
FA0326188,829286,I TEA PLEASANTON,915 MAIN ST C,PLEASANTON,CA,94566,2024-02-23,"Equipment, utensils and linens: storage and use",G,-121.874229,37.665783,-13566977.1131,"4532319.1533"
FA0326188,829287,I TEA PLEASANTON,915 MAIN ST C,PLEASANTON,CA,94566,2024-02-23,Adequate ventilation and lighting designated area,G,-121.874229,37.665783,-13566977.1131,"4532319.1533"
FA0326188,829288,I TEA PLEASANTON,915 MAIN ST C,PLEASANTON,CA,94566,2024-02-23,Premises personal/cleaning items vermin-proofing,G,-121.874229,37.665783,-13566977.1131,"4532319.1533"
FA0326188,829289,I TEA PLEASANTON,915 MAIN ST C,PLEASANTON,CA,94566,2024-02-23,"Floors, walls and ceilings: built, maintained, and",G,-121.874229,37.665783,-13566977.1131,"4532319.1533"
FA0326188,829290,I TEA PLEASANTON,915 MAIN ST C,PLEASANTON,CA,94566,2024-02-23,Signs posted last inspection report available,G,-121.874229,37.665783,-13566977.1131,"4532319.1533"
FA0326188,827826,I TEA PLEASANTON,915 MAIN ST C,PLEASANTON,CA,94566,2024-01-31,Food separated and protected,R,-121.874229,37.665783,-13566977.1131,"4532319.1533"
FA0326188,827827,I TEA PLEASANTON,915 MAIN ST C,PLEASANTON,CA,94566,2024-01-31,"Equipment, utensils and linens: storage and use",R,-121.874229,37.665783,-13566977.1131,"4532319.1533"
FA0326188,827828,I TEA PLEASANTON,915 MAIN ST C,PLEASANTON,CA,94566,2024-01-31,"Floors, walls and ceilings: built, maintained, and",R,-121.874229,37.665783,-13566977.1131,"4532319.1533"
FA0326188,827829,I TEA PLEASANTON,915 MAIN ST C,PLEASANTON,CA,94566,2024-01-31,Signs posted last inspection report available,R,-121.874229,37.665783,-13566977.1131,"4532319.1533"
FA0326188,827830,I TEA PLEASANTON,915 MAIN ST C,PLEASANTON,CA,94566,2024-01-31,Hot and cold water available,R,-121.874229,37.665783,-13566977.1131,"4532319.1533"
FA0335894,829607,IKAROS TO GO,5325 ADELINE ST K15,OAKLAND,CA,94608,2024-03-20,Demonstration of knowledge food manager certifica,G,-122.275854,37.838187,-13611685.8036,"4556592.2143"
FA0335894,829608,IKAROS TO GO,5325 ADELINE ST K15,OAKLAND,CA,94608,2024-03-20,"Proper eating, tasting, drinking or tobacco use",G,-122.275854,37.838187,-13611685.8036,"4556592.2143"
FA0335894,829609,IKAROS TO GO,5325 ADELINE ST K15,OAKLAND,CA,94608,2024-03-20,Proper hot and cold holding temperatures,G,-122.275854,37.838187,-13611685.8036,"4556592.2143"
FA0335894,829610,IKAROS TO GO,5325 ADELINE ST K15,OAKLAND,CA,94608,2024-03-20,Proper cooling methods,G,-122.275854,37.838187,-13611685.8036,"4556592.2143"
FA0335894,829611,IKAROS TO GO,5325 ADELINE ST K15,OAKLAND,CA,94608,2024-03-20,Equipment/Utensils - approved installed clean g,G,-122.275854,37.838187,-13611685.8036,"4556592.2143"
FA0006093,828507,IKE'S LOVE AND SANDWICHES,1737 SANTA RITA RD 300,PLEASANTON,CA,94566,2024-02-28,Hands clean and properly washed gloves used prope,G,-121.873896,37.675017,-13566940.0437,"4533617.7927"
FA0006093,828508,IKE'S LOVE AND SANDWICHES,1737 SANTA RITA RD 300,PLEASANTON,CA,94566,2024-02-28,"Equipment, utensils and linens: storage and use",G,-121.873896,37.675017,-13566940.0437,"4533617.7927"
FA0006093,828509,IKE'S LOVE AND SANDWICHES,1737 SANTA RITA RD 300,PLEASANTON,CA,94566,2024-02-28,Premises personal/cleaning items vermin-proofing,G,-121.873896,37.675017,-13566940.0437,"4533617.7927"
FA0006093,828510,IKE'S LOVE AND SANDWICHES,1737 SANTA RITA RD 300,PLEASANTON,CA,94566,2024-02-28,"Floors, walls and ceilings: built, maintained, and",G,-121.873896,37.675017,-13566940.0437,"4533617.7927"
FA0325468,827306,ILAVA HAWAIIAN BBQ,1446 HIGH ST,OAKLAND,CA,94601,2024-02-08,"Food in good condition, safe and unadulterated",G,-122.21446238,37.7725658,-13604851.7197,"4547346.6219"
FA0325468,827307,ILAVA HAWAIIAN BBQ,1446 HIGH ST,OAKLAND,CA,94601,2024-02-08,Food separated and protected,G,-122.21446238,37.7725658,-13604851.7197,"4547346.6219"
FA0325468,827308,ILAVA HAWAIIAN BBQ,1446 HIGH ST,OAKLAND,CA,94601,2024-02-08,Nonfood-contact surfaces clean,G,-122.21446238,37.7725658,-13604851.7197,"4547346.6219"
FA0325468,827309,ILAVA HAWAIIAN BBQ,1446 HIGH ST,OAKLAND,CA,94601,2024-02-08,Equipment/Utensils - approved installed clean g,G,-122.21446238,37.7725658,-13604851.7197,"4547346.6219"
FA0325468,827310,ILAVA HAWAIIAN BBQ,1446 HIGH ST,OAKLAND,CA,94601,2024-02-08,Adequate ventilation and lighting designated area,G,-122.21446238,37.7725658,-13604851.7197,"4547346.6219"
FA0325468,827311,ILAVA HAWAIIAN BBQ,1446 HIGH ST,OAKLAND,CA,94601,2024-02-08,Garbage and refuse properly disposed facilities m,G,-122.21446238,37.7725658,-13604851.7197,"4547346.6219"
FA0001128,830237,IM MOMENT KAFFEE,5254 COLLEGE AVE,OAKLAND,CA,94618,2024-03-27,Premises personal/cleaning items vermin-proofing,G,-122.25120001,37.83691141,-13608941.334,"4556412.4138"
FA0001128,830238,IM MOMENT KAFFEE,5254 COLLEGE AVE,OAKLAND,CA,94618,2024-03-27,Signs posted last inspection report available,G,-122.25120001,37.83691141,-13608941.334,"4556412.4138"
FA0330968,830402,IMA'S KUSINA,24536 HESPERIAN BLVD #200A,HAYWARD,CA,94545,2024-03-28,"Floors, walls and ceilings: built, maintained, and",G,-122.1065235,37.649403,-13592836.0186,"4530015.9214"
FA0330968,830403,IMA'S KUSINA,24536 HESPERIAN BLVD #200A,HAYWARD,CA,94545,2024-03-28,"Equipment, utensils and linens: storage and use",G,-122.1065235,37.649403,-13592836.0186,"4530015.9214"
FA0330968,830404,IMA'S KUSINA,24536 HESPERIAN BLVD #200A,HAYWARD,CA,94545,2024-03-28,"Warewashing facilities: installed, maintained, use",G,-122.1065235,37.649403,-13592836.0186,"4530015.9214"
FA0330968,830405,IMA'S KUSINA,24536 HESPERIAN BLVD #200A,HAYWARD,CA,94545,2024-03-28,"Equipment, utensils and linens: storage and use",G,-122.1065235,37.649403,-13592836.0186,"4530015.9214"
FA0330968,830406,IMA'S KUSINA,24536 HESPERIAN BLVD #200A,HAYWARD,CA,94545,2024-03-28,"Food in good condition, safe and unadulterated",G,-122.1065235,37.649403,-13592836.0186,"4530015.9214"
FA0330968,830407,IMA'S KUSINA,24536 HESPERIAN BLVD #200A,HAYWARD,CA,94545,2024-03-28,"Warewashing facilities: installed, maintained, use",G,-122.1065235,37.649403,-13592836.0186,"4530015.9214"
FA0330968,830408,IMA'S KUSINA,24536 HESPERIAN BLVD #200A,HAYWARD,CA,94545,2024-03-28,"Food in good condition, safe and unadulterated",G,-122.1065235,37.649403,-13592836.0186,"4530015.9214"
FA0330968,830409,IMA'S KUSINA,24536 HESPERIAN BLVD #200A,HAYWARD,CA,94545,2024-03-28,Proper hot and cold holding temperatures,G,-122.1065235,37.649403,-13592836.0186,"4530015.9214"
FA0303733,827352,ISLAND MARKET,2314 HIGH ST,OAKLAND,CA,94601,2024-02-13,Food storage food storage containers identified,G,-122.2063425,37.779885,-13603947.8188,"4548377.4418"
FA0303733,827353,ISLAND MARKET,2314 HIGH ST,OAKLAND,CA,94601,2024-02-13,Nonfood-contact surfaces clean,G,-122.2063425,37.779885,-13603947.8188,"4548377.4418"
